Start Time;06/05/2026 13:36:34
10,501;-0,005859375;
10,519;-0,001953125;
10,536;-0,005859375;
10,55;-0,005859375;
10,564;-0,001953125;
10,581;-0,005859375;
10,596;-0,001953125;
10,612;0,001953125;
10,631;-0,005859375;
10,662;-0,00390625;
10,694;-0,005859375;
10,723;-0,005859375;
10,752;-0,005859375;
10,765;-0,005859375;
10,781;-0,005859375;
10,799;-0,005859375;
10,812;-0,005859375;
10,827;-0,005859375;
10,843;0;
10,861;-0,005859375;
10,894;-0,005859375;
10,929;-0,005859375;
10,951;-0,005859375;
10,966;-0,005859375;
10,981;-0,001953125;
11,005;-0,00390625;
11,029;-0,00390625;
11,048;-0,005859375;
11,082;-0,005859375;
11,107;-0,005859375;
11,129;-0,005859375;
11,17;-0,005859375;
11,184;-0,00390625;
11,198;-0,005859375;
11,212;-0,001953125;
11,232;-0,005859375;
11,244;-0,005859375;
11,26;0;
11,274;-0,005859375;
11,291;-0,005859375;
11,308;-0,005859375;
11,323;-0,00390625;
11,344;-0,00390625;
11,375;-0,005859375;
11,406;-0,005859375;
11,438;-0,005859375;
11,462;-0,001953125;
11,477;-0,005859375;
11,495;-0,005859375;
11,525;-0,005859375;
11,54;-0,005859375;
11,561;-0,005859375;
11,59;-0,005859375;
11,616;-0,005859375;
11,633;-0,001953125;
11,651;-0,001953125;
11,682;-0,005859375;
11,712;-0,005859375;
11,739;-0,005859375;
11,755;-0,005859375;
11,771;-0,005859375;
11,79;-0,005859375;
11,818;-0,005859375;
11,84;-0,005859375;
11,864;-0,005859375;
11,88;-0,005859375;
11,895;-0,005859375;
11,912;-0,005859375;
11,924;-0,005859375;
11,94;-0,005859375;
11,957;-0,001953125;
11,972;-0,001953125;
11,994;-0,005859375;
12,021;-0,005859375;
12,036;-0,001953125;
12,056;-0,005859375;
12,084;-0,005859375;
12,104;-0,005859375;
12,132;-0,005859375;
12,16;-0,005859375;
12,173;-0,005859375;
12,191;-0,005859375;
12,204;-0,005859375;
12,221;-0,005859375;
12,236;-0,005859375;
12,252;-0,005859375;
12,275;-0,005859375;
12,303;-0,005859375;
12,33;-0,005859375;
12,346;-0,001953125;
12,361;0;
12,374;-0,001953125;
12,394;-0,005859375;
12,422;-0,005859375;
12,438;-0,001953125;
12,452;-0,005859375;
12,468;-0,00390625;
12,486;-0,001953125;
12,502;-0,005859375;
12,532;-0,005859375;
12,546;-0,005859375;
12,561;-0,001953125;
12,583;-0,001953125;
12,609;-0,00390625;
12,627;-0,005859375;
12,663;-0,005859375;
12,683;-0,005859375;
12,706;-0,005859375;
12,732;-0,005859375;
12,751;-0,005859375;
12,78;-0,005859375;
12,796;-0,00390625;
12,824;-0,005859375;
12,839;0;
12,856;-0,001953125;
12,875;0;
12,907;-0,005859375;
12,932;-0,001953125;
12,953;0;
12,988;-0,005859375;
13,011;-0,005859375;
13,028;-0,005859375;
13,043;-0,005859375;
13,057;-0,005859375;
13,073;-0,001953125;
13,088;-0,005859375;
13,104;-0,005859375;
13,122;-0,005859375;
13,141;0;
13,166;0,001953125;
13,181;0,001953125;
13,195;0,001953125;
13,214;-0,00390625;
13,234;0;
13,261;0;
13,282;0,001953125;
13,314;0,001953125;
13,337;0,001953125;
13,353;-0,001953125;
13,372;0,001953125;
13,392;-0,005859375;
13,418;-0,00390625;
13,43;-0,00390625;
13,448;0;
13,468;-0,00390625;
13,494;-0,005859375;
13,508;-0,001953125;
13,523;-0,00390625;
13,545;-0,001953125;
13,57;-0,00390625;
13,588;-0,005859375;
13,602;0,001953125;
13,619;0,001953125;
13,634;-0,001953125;
13,648;0;
13,662;-0,00390625;
13,684;0,001953125;
13,713;0,001953125;
13,745;0,001953125;
13,773;0,001953125;
13,787;0,001953125;
13,805;0,001953125;
13,834;0,001953125;
13,85;0,001953125;
13,868;0,001953125;
13,896;0,001953125;
13,918;0,001953125;
13,942;0,001953125;
13,961;0,001953125;
13,993;0,001953125;
14,024;0,001953125;
14,054;0,001953125;
14,07;0,001953125;
14,085;0,001953125;
14,097;0,001953125;
14,115;0,001953125;
14,127;0,001953125;
14,146;0,001953125;
14,16;-0,001953125;
14,175;-0,00390625;
14,195;0,001953125;
14,23;0,001953125;
14,255;0,001953125;
14,27;0,001953125;
14,285;0;
14,305;-0,00390625;
14,333;-0,00390625;
14,35;0,001953125;
14,366;0,001953125;
14,384;0,001953125;
14,41;0,001953125;
14,428;0,001953125;
14,444;0,001953125;
14,457;0,001953125;
14,476;0,001953125;
14,505;0,001953125;
14,525;0;
14,552;-0,005859375;
14,567;-0,005859375;
14,586;-0,005859375;
14,613;-0,00390625;
14,627;-0,005859375;
14,642;-0,005859375;
14,66;-0,005859375;
14,674;-0,005859375;
14,7;-0,005859375;
14,722;-0,00390625;
14,74;-0,005859375;
14,768;-0,001953125;
14,786;-0,001953125;
14,812;-0,005859375;
14,828;-0,005859375;
14,844;-0,005859375;
14,862;-0,00390625;
14,89;0;
14,91;-0,005859375;
14,942;-0,005859375;
14,97;-0,005859375;
14,998;-0,005859375;
15,014;-0,005859375;
15,031;-0,005859375;
15,045;-0,005859375;
15,061;-0,005859375;
15,076;-0,005859375;
15,092;-0,005859375;
15,108;-0,005859375;
15,123;-0,005859375;
15,139;-0,005859375;
15,156;-0,005859375;
15,171;-0,005859375;
15,191;-0,005859375;
15,225;-0,005859375;
15,246;-0,005859375;
15,271;-0,005859375;
15,294;-0,005859375;
15,311;-0,005859375;
15,325;-0,005859375;
15,341;-0,005859375;
15,356;-0,005859375;
15,375;-0,005859375;
15,404;-0,005859375;
15,422;-0,005859375;
15,451;-0,005859375;
15,467;-0,005859375;
15,496;-0,005859375;
15,512;-0,005859375;
15,526;-0,005859375;
15,542;-0,005859375;
15,556;-0,005859375;
15,571;-0,005859375;
15,588;-0,005859375;
15,602;-0,005859375;
15,624;-0,005859375;
15,652;-0,005859375;
15,664;-0,005859375;
15,68;-0,005859375;
15,693;-0,005859375;
15,71;-0,005859375;
15,724;-0,005859375;
15,74;-0,005859375;
15,758;-0,005859375;
15,772;-0,005859375;
15,787;-0,005859375;
15,802;-0,005859375;
15,82;-0,005859375;
15,833;-0,005859375;
15,85;-0,005859375;
15,868;-0,005859375;
15,9;-0,005859375;
15,934;-0,005859375;
15,959;-0,005859375;
15,974;-0,005859375;
15,987;-0,005859375;
16,005;-0,005859375;
16,022;-0,005859375;
16,039;-0,005859375;
16,065;0;
16,084;-0,005859375;
16,117;-0,005859375;
16,149;-0,005859375;
16,18;-0,005859375;
16,205;-0,005859375;
16,222;-0,005859375;
16,252;-0,005859375;
16,265;-0,005859375;
16,286;-0,005859375;
16,313;-0,005859375;
16,334;-0,005859375;
16,366;-0,005859375;
16,393;-0,005859375;
16,407;-0,005859375;
16,422;-0,005859375;
16,441;-0,005859375;
16,455;-0,005859375;
16,47;-0,005859375;
16,486;-0,005859375;
16,501;-0,005859375;
16,522;-0,005859375;
16,549;-0,005859375;
16,564;-0,001953125;
16,58;-0,005859375;
16,604;-0,00390625;
16,624;-0,005859375;
16,641;-0,005859375;
16,656;-0,005859375;
16,674;-0,005859375;
16,696;-0,005859375;
16,719;-0,005859375;
16,734;-0,005859375;
16,75;-0,005859375;
16,765;-0,005859375;
16,78;-0,005859375;
16,8;-0,005859375;
16,835;-0,005859375;
16,859;-0,005859375;
16,877;-0,005859375;
16,905;-0,00390625;
16,923;-0,001953125;
16,935;-0,005859375;
16,953;-0,005859375;
16,975;-0,005859375;
16,998;-0,005859375;
17,013;-0,005859375;
17,036;-0,005859375;
17,063;-0,005859375;
17,078;-0,00390625;
17,098;-0,005859375;
17,126;-0,005859375;
17,154;-0,005859375;
17,169;-0,005859375;
17,189;-0,005859375;
17,218;-0,005859375;
17,234;-0,005859375;
17,251;-0,005859375;
17,266;-0,005859375;
17,281;-0,005859375;
17,296;-0,005859375;
17,312;-0,005859375;
17,325;-0,005859375;
17,344;0;
17,357;0;
17,373;-0,005859375;
17,391;-0,005859375;
17,405;-0,005859375;
17,42;-0,005859375;
17,434;-0,005859375;
17,452;-0,005859375;
17,472;-0,005859375;
17,499;-0,005859375;
17,516;-0,005859375;
17,531;-0,005859375;
17,544;-0,005859375;
17,56;-0,005859375;
17,576;-0,005859375;
17,591;-0,005859375;
17,608;-0,005859375;
17,624;-0,005859375;
17,642;-0,005859375;
17,672;-0,005859375;
17,701;-0,005859375;
17,717;-0,005859375;
17,734;-0,005859375;
17,762;-0,005859375;
17,779;-0,005859375;
17,792;-0,005859375;
17,81;-0,005859375;
17,824;-0,005859375;
17,843;-0,005859375;
17,874;-0,005859375;
17,907;-0,005859375;
17,938;-0,005859375;
17,965;-0,005859375;
17,978;-0,005859375;
17,994;-0,005859375;
18,01;-0,005859375;
18,026;-0,005859375;
18,043;-0,005859375;
18,058;-0,005859375;
18,074;-0,005859375;
18,089;-0,005859375;
18,106;-0,005859375;
18,123;-0,005859375;
18,151;-0,005859375;
18,165;-0,005859375;
18,186;-0,005859375;
18,224;-0,005859375;
18,243;-0,005859375;
18,258;-0,005859375;
18,274;-0,005859375;
18,289;-0,005859375;
18,304;-0,005859375;
18,324;-0,005859375;
18,352;-0,005859375;
18,375;-0,005859375;
18,397;-0,005859375;
18,414;-0,005859375;
18,43;-0,005859375;
18,443;-0,005859375;
18,464;-0,005859375;
18,493;-0,005859375;
18,509;-0,005859375;
18,523;-0,005859375;
18,538;-0,005859375;
18,554;-0,005859375;
18,569;-0,00390625;
18,587;-0,005859375;
18,602;-0,005859375;
18,62;-0,005859375;
18,649;-0,005859375;
18,661;-0,005859375;
18,677;-0,005859375;
18,697;-0,005859375;
18,725;-0,005859375;
18,74;-0,005859375;
18,754;-0,005859375;
18,77;-0,005859375;
18,789;-0,005859375;
18,822;-0,005859375;
18,847;-0,005859375;
18,862;-0,005859375;
18,878;-0,005859375;
18,902;-0,005859375;
18,923;-0,005859375;
18,94;-0,005859375;
18,954;-0,005859375;
18,976;-0,005859375;
19;-0,001953125;
19,017;0,001953125;
19,039;-0,00390625;
19,067;-0,005859375;
19,093;-0,00390625;
19,117;-0,005859375;
19,142;-0,001953125;
19,156;-0,005859375;
19,172;-0,005859375;
19,19;-0,005859375;
19,217;-0,005859375;
19,234;-0,001953125;
19,249;0,001953125;
19,27;-0,005859375;
19,297;-0,005859375;
19,319;-0,005859375;
19,345;-0,005859375;
19,374;-0,001953125;
19,387;-0,00390625;
19,404;-0,001953125;
19,422;-0,005859375;
19,435;-0,00390625;
19,453;-0,005859375;
19,468;-0,005859375;
19,483;-0,005859375;
19,5;-0,005859375;
19,514;-0,005859375;
19,537;-0,005859375;
19,563;-0,005859375;
19,578;-0,005859375;
19,596;-0,00390625;
19,618;-0,005859375;
19,64;-0,005859375;
19,655;-0,005859375;
19,672;-0,005859375;
19,685;-0,00390625;
19,705;-0,005859375;
19,734;-0,005859375;
19,75;-0,005859375;
19,764;-0,005859375;
19,779;-0,005859375;
19,8;-0,005859375;
19,83;-0,005859375;
19,861;-0,005859375;
19,889;-0,005859375;
19,902;0;
19,919;0,001953125;
19,937;0;
19,965;0;
19,98;0;
19,996;0,001953125;
20,012;-0,001953125;
20,03;0,001953125;
20,057;0,001953125;
20,072;0,001953125;
20,091;0,001953125;
20,109;0,001953125;
20,136;0,001953125;
20,151;0,001953125;
20,163;0;
20,181;0,001953125;
20,198;0,001953125;
20,211;0,001953125;
20,226;0,001953125;
20,242;-0,001953125;
20,26;0,001953125;
20,275;-0,001953125;
20,29;0,001953125;
20,31;0,001953125;
20,336;0;
20,356;0,001953125;
20,387;0,001953125;
20,417;-0,001953125;
20,432;0,001953125;
20,445;0,001953125;
20,463;0,001953125;
20,476;0,001953125;
20,491;0,001953125;
20,512;0,001953125;
20,544;0,001953125;
20,57;0,001953125;
20,587;0,001953125;
20,61;0,001953125;
20,632;0,001953125;
20,645;-0,00390625;
20,662;-0,00390625;
20,678;-0,00390625;
20,693;0,001953125;
20,71;0,001953125;
20,734;0,001953125;
20,755;-0,005859375;
20,776;-0,001953125;
20,805;-0,005859375;
20,82;0;
20,836;-0,005859375;
20,865;-0,005859375;
20,881;-0,005859375;
20,897;-0,005859375;
20,911;-0,005859375;
20,928;-0,001953125;
20,941;-0,001953125;
20,963;-0,00390625;
20,992;-0,00390625;
21,027;-0,005859375;
21,05;0;
21,066;-0,001953125;
21,082;-0,005859375;
21,104;-0,005859375;
21,129;-0,001953125;
21,144;-0,005859375;
21,159;0;
21,175;0;
21,188;-0,005859375;
21,211;-0,00390625;
21,235;-0,005859375;
21,254;-0,005859375;
21,282;-0,005859375;
21,296;-0,005859375;
21,312;-0,00390625;
21,328;0,001953125;
21,343;-0,001953125;
21,357;0;
21,376;-0,005859375;
21,388;0;
21,406;0,001953125;
21,438;0,001953125;
21,469;0,001953125;
21,498;-0,00390625;
21,512;-0,001953125;
21,529;-0,005859375;
21,545;-0,005859375;
21,56;-0,001953125;
21,575;-0,005859375;
21,594;-0,005859375;
21,622;-0,00390625;
21,638;-0,001953125;
21,654;-0,005859375;
21,669;-0,005859375;
21,687;-0,005859375;
21,717;-0,005859375;
21,754;-0,00390625;
21,776;-0,001953125;
21,793;-0,005859375;
21,809;-0,00390625;
21,825;-0,005859375;
21,839;-0,00390625;
21,853;-0,00390625;
21,87;-0,00390625;
21,886;-0,005859375;
21,901;-0,005859375;
21,92;-0,001953125;
21,95;-0,001953125;
21,978;-0,005859375;
21,995;-0,005859375;
22,008;-0,001953125;
22,024;0;
22,039;-0,001953125;
22,055;-0,005859375;
22,07;-0,00390625;
22,088;-0,005859375;
22,102;-0,005859375;
22,118;-0,001953125;
22,134;-0,005859375;
22,152;-0,005859375;
22,187;-0,005859375;
22,21;-0,005859375;
22,224;-0,00390625;
22,24;-0,005859375;
22,256;-0,005859375;
22,271;-0,005859375;
22,287;-0,005859375;
22,301;-0,005859375;
22,318;-0,001953125;
22,338;-0,001953125;
22,367;0,001953125;
22,396;0,001953125;
22,423;0,001953125;
22,439;0,001953125;
22,455;0,001953125;
22,472;0;
22,488;0,001953125;
22,503;0,001953125;
22,519;0,001953125;
22,534;0,001953125;
22,55;0,001953125;
22,571;0,001953125;
22,599;0,001953125;
22,627;0,001953125;
22,647;0,001953125;
22,675;0,001953125;
22,692;0,001953125;
22,719;0;
22,734;0,001953125;
22,751;-0,001953125;
22,765;0;
22,783;0,001953125;
22,801;0,001953125;
22,832;-0,00390625;
22,866;0;
22,895;-0,005859375;
22,908;-0,005859375;
22,924;0;
22,939;-0,005859375;
22,955;0;
22,971;-0,005859375;
22,985;-0,001953125;
23,002;-0,005859375;
23,016;-0,00390625;
23,032;-0,001953125;
23,047;-0,005859375;
23,065;-0,005859375;
23,083;-0,005859375;
23,113;-0,005859375;
23,141;-0,005859375;
23,166;-0,005859375;
23,187;-0,005859375;
23,206;-0,005859375;
23,237;-0,005859375;
23,264;-0,005859375;
23,28;-0,005859375;
23,295;-0,005859375;
23,312;-0,005859375;
23,327;-0,005859375;
23,347;-0,005859375;
23,373;-0,005859375;
23,389;-0,005859375;
23,404;-0,005859375;
23,419;-0,005859375;
23,436;-0,005859375;
23,448;-0,005859375;
23,464;-0,005859375;
23,487;-0,005859375;
23,512;-0,005859375;
23,528;-0,005859375;
23,543;-0,005859375;
23,564;-0,00390625;
23,595;-0,005859375;
23,623;-0,005859375;
23,642;-0,005859375;
23,667;-0,005859375;
23,682;-0,005859375;
23,699;-0,005859375;
23,717;-0,00390625;
23,731;0;
23,746;-0,005859375;
23,76;-0,005859375;
23,777;-0,005859375;
23,796;-0,005859375;
23,83;-0,005859375;
23,86;-0,005859375;
23,885;-0,005859375;
23,9;-0,005859375;
23,919;-0,005859375;
23,946;-0,005859375;
23,966;-0,005859375;
23,991;-0,005859375;
24,012;-0,005859375;
24,044;-0,005859375;
24,069;-0,005859375;
24,09;-0,005859375;
24,114;-0,005859375;
24,132;-0,005859375;
24,146;-0,005859375;
24,166;-0,005859375;
24,191;-0,005859375;
24,208;-0,005859375;
24,228;-0,005859375;
24,252;-0,005859375;
24,269;-0,005859375;
24,282;-0,005859375;
24,299;-0,005859375;
24,315;-0,005859375;
24,33;-0,005859375;
24,344;-0,005859375;
24,362;-0,005859375;
24,376;-0,005859375;
24,394;-0,005859375;
24,412;-0,005859375;
24,443;-0,00390625;
24,474;-0,005859375;
24,49;-0,005859375;
24,504;-0,005859375;
24,526;-0,005859375;
24,549;-0,005859375;
24,565;-0,00390625;
24,583;-0,00390625;
24,597;-0,005859375;
24,614;0;
24,627;0;
24,641;-0,005859375;
24,656;-0,005859375;
24,672;-0,005859375;
24,691;-0,005859375;
24,727;-0,00390625;
24,752;-0,001953125;
24,773;-0,00390625;
24,796;-0,005859375;
24,812;-0,005859375;
24,83;0,001953125;
24,86;-0,001953125;
24,874;0;
24,891;0,001953125;
24,906;0,001953125;
24,921;0;
24,937;-0,001953125;
24,953;0,001953125;
24,969;0,001953125;
24,987;0;
25,019;0,001953125;
25,053;0,001953125;
25,079;0,001953125;
25,093;0,001953125;
25,119;0,001953125;
25,14;0,001953125;
25,154;0,001953125;
25,172;0,001953125;
25,186;0,001953125;
25,202;0,001953125;
25,218;0,001953125;
25,234;0,001953125;
25,251;0;
25,279;0,001953125;
25,296;0;
25,311;0,001953125;
25,329;-0,001953125;
25,357;0;
25,372;-0,00390625;
25,388;-0,00390625;
25,408;0,001953125;
25,435;0,001953125;
25,458;0,001953125;
25,482;0,001953125;
25,496;0,001953125;
25,512;0,001953125;
25,535;0,001953125;
25,559;0,001953125;
25,576;0,001953125;
25,589;0,001953125;
25,607;0,001953125;
25,621;0,001953125;
25,637;0,001953125;
25,653;0,001953125;
25,668;0,001953125;
25,686;0,001953125;
25,699;0,001953125;
25,722;0,001953125;
25,748;0,001953125;
25,77;0,001953125;
25,793;-0,001953125;
25,813;0,001953125;
25,839;0,001953125;
25,855;0;
25,871;-0,00390625;
25,885;-0,005859375;
25,902;-0,00390625;
25,918;-0,005859375;
25,934;-0,001953125;
25,946;-0,005859375;
25,973;0;
25,997;0,001953125;
26,01;-0,001953125;
26,03;-0,005859375;
26,045;0;
26,062;0;
26,092;0;
26,106;-0,005859375;
26,123;-0,005859375;
26,138;-0,005859375;
26,151;-0,005859375;
26,17;-0,005859375;
26,187;-0,005859375;
26,2;-0,005859375;
26,224;-0,005859375;
26,254;0;
26,279;0;
26,294;-0,001953125;
26,31;0;
26,329;0;
26,354;0,001953125;
26,37;-0,00390625;
26,387;0,001953125;
26,399;-0,00390625;
26,417;-0,001953125;
26,43;-0,005859375;
26,447;-0,005859375;
26,462;0;
26,482;0,001953125;
26,51;-0,001953125;
26,524;0;
26,538;-0,005859375;
26,554;-0,005859375;
26,568;-0,00390625;
26,585;-0,005859375;
26,6;-0,005859375;
26,615;-0,005859375;
26,631;-0,005859375;
26,646;-0,005859375;
26,66;-0,005859375;
26,678;-0,005859375;
26,694;-0,005859375;
26,713;-0,005859375;
26,73;-0,005859375;
26,76;-0,001953125;
26,786;-0,005859375;
26,803;-0,005859375;
26,821;-0,005859375;
26,848;-0,005859375;
26,867;-0,005859375;
26,888;-0,005859375;
26,911;0;
26,926;0,001953125;
26,942;0,001953125;
26,961;0,001953125;
26,993;0,001953125;
27,02;0;
27,042;0,001953125;
27,066;0;
27,082;0,001953125;
27,096;0;
27,112;-0,001953125;
27,128;0,001953125;
27,144;-0,001953125;
27,158;-0,00390625;
27,176;-0,00390625;
27,192;-0,005859375;
27,208;-0,005859375;
27,228;-0,001953125;
27,254;-0,005859375;
27,269;-0,00390625;
27,284;-0,001953125;
27,299;-0,005859375;
27,316;-0,005859375;
27,33;-0,00390625;
27,346;-0,005859375;
27,363;-0,001953125;
27,377;-0,005859375;
27,392;-0,005859375;
27,408;-0,001953125;
27,426;-0,005859375;
27,439;-0,00390625;
27,456;-0,005859375;
27,476;-0,005859375;
27,501;-0,005859375;
27,521;-0,001953125;
27,549;-0,00390625;
27,565;0,001953125;
27,579;0,001953125;
27,596;0,001953125;
27,611;0,001953125;
27,626;0,001953125;
27,641;0,001953125;
27,658;0,001953125;
27,673;0,001953125;
27,69;0,001953125;
27,706;0,001953125;
27,72;0,001953125;
27,741;0,001953125;
27,767;0,001953125;
27,782;0,001953125;
27,797;0,001953125;
27,814;0,001953125;
27,83;0,001953125;
27,844;0,001953125;
27,86;0,001953125;
27,874;0,001953125;
27,889;0,001953125;
27,906;0,001953125;
27,921;0,001953125;
27,936;0,001953125;
27,952;0,001953125;
27,966;0,001953125;
27,988;0,001953125;
28,018;0,001953125;
28,044;0,001953125;
28,06;0,001953125;
28,076;0,001953125;
28,092;0,001953125;
28,107;0,001953125;
28,122;0,001953125;
28,138;0,001953125;
28,152;0,001953125;
28,174;0,001953125;
28,205;0,001953125;
28,231;-0,005859375;
28,252;0,001953125;
28,276;0,001953125;
28,292;-0,001953125;
28,308;0,001953125;
28,324;-0,00390625;
28,337;-0,005859375;
28,353;-0,005859375;
28,37;-0,005859375;
28,384;-0,001953125;
28,401;-0,005859375;
28,419;-0,005859375;
28,449;-0,005859375;
28,468;-0,005859375;
28,501;-0,005859375;
28,527;-0,005859375;
28,542;0;
28,561;-0,005859375;
28,587;0;
28,602;-0,005859375;
28,618;-0,001953125;
28,635;0;
28,651;-0,005859375;
28,665;-0,001953125;
28,686;-0,00390625;
28,713;-0,005859375;
28,728;-0,001953125;
28,743;-0,00390625;
28,759;-0,005859375;
28,772;-0,001953125;
28,791;0,001953125;
28,804;-0,00390625;
28,82;-0,005859375;
28,839;-0,005859375;
28,853;-0,005859375;
28,867;-0,005859375;
28,883;-0,00390625;
28,899;0,001953125;
28,915;-0,005859375;
28,932;-0,005859375;
28,949;-0,005859375;
28,963;-0,001953125;
28,984;-0,001953125;
29,008;0;
29,025;0,001953125;
29,04;0;
29,055;-0,005859375;
29,07;-0,00390625;
29,085;-0,00390625;
29,101;-0,001953125;
29,115;0,001953125;
